phi,label,score
282,Bird,0.7422248125076294
282,Beak,0.6762630939483643
282,Art,0.502187192440033
283,Drawing,0.8146051168441772
283,Sketch,0.7605001926422119
283,Illustration,0.7008524537086487
283,Bird,0.6516019701957703
283,Line art,0.6182934045791626
283,Beak,0.6107998490333557
283,Neck,0.599070131778717
284,Drawing,0.8358637690544128
284,Sketch,0.8282833695411682
284,Illustration,0.7799686789512634
284,Bird,0.7555626034736633
284,Beak,0.6945871114730835
284,Neck,0.6535770893096924
284,Line art,0.6448675990104675
284,Water bird,0.5458124279975891
285,Drawing,0.828284502029419
285,Sketch,0.8097212314605713
285,Neck,0.7983646392822266
285,Illustration,0.7544986605644226
285,Bird,0.6438903212547302
285,Art,0.502187192440033
286,Bird,0.8607488870620728
286,Drawing,0.8454797267913818
286,Sketch,0.8297426104545593
286,Beak,0.8137863278388977
286,Illustration,0.7175435423851013
286,Neck,0.6535770893096924
286,Line art,0.6222258806228638
286,Water bird,0.5816850662231445
286,Art,0.502187192440033
287,Head,0.8762359619140625
287,Drawing,0.8428384065628052
287,Sketch,0.8297426104545593
287,Illustration,0.7438470125198364
287,Line art,0.7044222354888916
287,Neck,0.599070131778717
287,Canidae,0.5373899340629578
287,Art,0.502187192440033
288,Drawing,0.8505352139472961
288,Sketch,0.8354599475860596
288,Bird,0.7555626034736633
288,Illustration,0.7493422031402588
288,Beak,0.7025154232978821
288,Line art,0.6591180562973022
288,Neck,0.599070131778717
289,Drawing,0.8428384065628052
289,Sketch,0.8354599475860596
289,Illustration,0.7961652278900146
289,Bird,0.7639468908309937
289,Beak,0.714195966720581
289,Line art,0.669398844242096
289,Neck,0.599070131778717
290,Drawing,0.8609514236450195
290,Sketch,0.8566627502441406
290,Illustration,0.7248833179473877
290,Neck,0.599070131778717
290,Bird,0.5551868677139282
290,Line art,0.5529285073280334
291,Sketch,0.8476868271827698
291,Drawing,0.844169020652771
291,Illustration,0.7438470125198364
291,Bird,0.703887403011322
291,Beak,0.6905760169029236
291,Line art,0.633745551109314
291,Neck,0.599070131778717
291,Art,0.502187192440033
292,Drawing,0.8564721941947937
292,Sketch,0.8368605971336365
292,Illustration,0.7438470125198364
292,Neck,0.599070131778717
292,Line art,0.5850194096565247
292,Art,0.502187192440033
293,Sketch,0.8688043355941772
293,Drawing,0.8631095886230469
293,Bird,0.8529342412948608
293,Illustration,0.8093699216842651
293,Beak,0.7936476469039917
293,Art,0.5813031792640686
293,Line art,0.5331505537033081
294,Sketch,0.8847110271453857
294,Drawing,0.8796480298042297
294,Illustration,0.829906702041626
294,Bird,0.8248386979103088
294,Beak,0.7645644545555115
294,Art,0.6253476738929749
294,Line art,0.5529285073280334
294,Artwork,0.5337058305740356
295,Bird,0.8805666565895081
295,Sketch,0.8699795007705688
295,Drawing,0.8692909479141235
295,Beak,0.8268205523490906
295,Illustration,0.8183640241622925
295,Line art,0.7464572191238403
295,Duck,0.7292860746383667
295,Water bird,0.6903616786003113
295,Art,0.5813031792640686
295,Artwork,0.5107235908508301
296,Bird,0.9499251246452332
296,Beak,0.8902691602706909
296,Sketch,0.8463684320449829
296,Drawing,0.8358637690544128
296,Illustration,0.8183640241622925
296,Duck,0.8050082325935364
296,Water bird,0.7253397703170776
296,Line art,0.614313006401062
296,"Ducks, geese and swans",0.5248648524284363
297,Drawing,0.8906058669090271
297,Sketch,0.8847110271453857
297,Illustration,0.8204352259635925
297,Line art,0.6520728468894958
297,Bird,0.6516019701957703
297,Art,0.6253476738929749
297,Artwork,0.5337058305740356
297,Beak,0.5185473561286926
298,Bird,0.956186056137085
298,Beak,0.8949980139732361
298,Duck,0.8668354153633118
298,Sketch,0.8207949995994568
298,Drawing,0.8182293772697449
298,Water bird,0.8153548240661621
298,Illustration,0.7901084423065186
298,Line art,0.6591180562973022
298,Mallard,0.632558286190033
298,"Ducks, geese and swans",0.6306824684143066
299,Bird,0.8516077399253845
299,Sketch,0.826811671257019
299,Drawing,0.8234007358551025
299,Illustration,0.8117333054542542
299,Beak,0.6945871114730835
299,Duck,0.610986590385437
299,Water bird,0.6101841330528259
299,Line art,0.5175482034683228
299,Art,0.502187192440033
300,Drawing,0.8662528395652771
300,Sketch,0.8616085648536682
300,Illustration,0.8162259459495544
300,Bird,0.7815356254577637
300,Beak,0.654956579208374
300,Art,0.5813031792640686
300,Line art,0.571634829044342
301,Drawing,0.8796480298042297
301,Sketch,0.8746163249015808
301,Illustration,0.8093699216842651
301,Bird,0.8060218691825867
301,Beak,0.6783356070518494
301,Duck,0.6001654863357544
301,Line art,0.5978914499282837
301,Water bird,0.5816850662231445
301,Art,0.5813031792640686
301,Artwork,0.5107235908508301
302,Drawing,0.9012458920478821
302,Sketch,0.8847110271453857
302,Illustration,0.7762597799301147
302,Arm,0.7560437321662903
302,Neck,0.599070131778717
302,Art,0.5813031792640686
302,Artwork,0.5598337650299072
302,Figure drawing,0.5411846041679382
302,Line art,0.5121908187866211
303,Drawing,0.884006917476654
303,Sketch,0.873466432094574
303,Bird,0.8683387041091919
303,Illustration,0.8262828588485718
303,Beak,0.770028293132782
303,Duck,0.6674554944038391
303,Line art,0.6448675990104675
303,Art,0.6253476738929749
303,Water bird,0.6184870004653931
303,Neck,0.599070131778717
304,Drawing,0.8873602151870728
304,Sketch,0.8813943862915039
304,Illustration,0.7868800759315491
304,Bird,0.735173761844635
304,Line art,0.6625825762748718
304,Beak,0.6057996153831482
304,Artwork,0.5107235908508301
304,Art,0.502187192440033
305,Bird,0.9129663705825806
305,Drawing,0.849298357963562
305,Sketch,0.8437027931213379
305,Beak,0.8064273595809937
305,Illustration,0.7961652278900146
305,Duck,0.675682783126831
305,Water bird,0.6706973314285278
305,Neck,0.599070131778717
305,Line art,0.5331505537033081
306,Bird,0.9391800761222839
306,Drawing,0.8750816583633423
306,Sketch,0.86643385887146
306,Beak,0.8619838953018188
306,Duck,0.8050082325935364
306,Illustration,0.7799686789512634
306,Water bird,0.749334990978241
306,Line art,0.6484906673431396
306,Neck,0.599070131778717
306,"Ducks, geese and swans",0.5456284880638123
307,Bird,0.9186168909072876
307,Drawing,0.8702816367149353
307,Sketch,0.845040500164032
307,Beak,0.8249435424804688
307,Illustration,0.7639288306236267
307,Water bird,0.6472578048706055
307,Duck,0.6056341528892517
307,Neck,0.599070131778717
307,Line art,0.5761554837226868
307,Seabird,0.5188331604003906
308,Bird,0.953648567199707
308,Drawing,0.8662528395652771
308,Beak,0.8661211133003235
308,Sketch,0.8382502198219299
308,Illustration,0.7682583928108215
308,Line art,0.6727520823478699
308,Water bird,0.6535431146621704
308,Duck,0.6213589310646057
309,Bird,0.9368532299995422
309,Drawing,0.8881813287734985
309,Sketch,0.8813943862915039
309,Duck,0.8293142914772034
309,Beak,0.8174874186515808
309,Water bird,0.7545939087867737
309,Illustration,0.7438470125198364
309,Line art,0.7219536900520325
309,"Ducks, geese and swans",0.5764831900596619
309,Mallard,0.5574194192886353
310,Bird,0.9779521226882935
310,Duck,0.9388843178749084
310,Beak,0.9155755043029785
310,Water bird,0.8805097341537476
310,Drawing,0.8234007358551025
310,Sketch,0.7996058464050293
310,"Ducks, geese and swans",0.7547916769981384
310,Illustration,0.7493422031402588
310,Mallard,0.716055154800415
310,Goose,0.6561682820320129
311,Bird,0.953648567199707
311,Beak,0.8926171064376831
311,Drawing,0.849298357963562
311,Sketch,0.8326247334480286
311,Illustration,0.7248833179473877
311,Line art,0.7133157253265381
311,Duck,0.6836242079734802
311,Water bird,0.6535431146621704
311,Seabird,0.5014160871505737
312,Duck,0.893825113773346
312,Drawing,0.8814151287078857
312,Sketch,0.8768982887268066
312,Bird,0.8594628572463989
312,Line art,0.8218743205070496
312,Water bird,0.8195849061012268
312,Beak,0.8082623481750488
312,Illustration,0.7175435423851013
312,Mallard,0.6580316424369812
312,"Ducks, geese and swans",0.6442906856536865
313,Duck,0.8925045728683472
313,Bird,0.8912100791931152
313,Sketch,0.8836105465888977
313,Drawing,0.874141275882721
313,Beak,0.8119415640830994
313,Water bird,0.8063402771949768
313,Illustration,0.7379721999168396
313,Line art,0.6983447670936584
313,Mallard,0.6817779541015625
313,"Ducks, geese and swans",0.6187916398048401
314,Drawing,0.9019688367843628
314,Sketch,0.8922843337059021
314,Bird,0.8594628572463989
314,Beak,0.8137863278388977
314,Line art,0.769069254398346
314,Duck,0.7559890151023865
314,Illustration,0.7008524537086487
314,Water bird,0.6652394533157349
314,Artwork,0.5107235908508301
315,Bird,0.901602566242218
315,Sketch,0.8933489918708801
315,Drawing,0.8914015889167786
315,Beak,0.881166934967041
315,Duck,0.8668354153633118
315,Water bird,0.7981797456741333
315,Line art,0.7275767922401428
315,Illustration,0.7008524537086487
315,Goose,0.6600205302238464
315,Mallard,0.6473382115364075
316,Sketch,0.8901426196098328
316,Drawing,0.8881813287734985
316,Nose,0.8419631719589233
316,Duck,0.809286892414093
316,Bird,0.7993356585502625
316,Water bird,0.749334990978241
316,Beak,0.6865315437316895
316,Illustration,0.6554555892944336
316,Line art,0.6182934045791626
316,Neck,0.599070131778717
317,Duck,0.9518058896064758
317,Bird,0.928816020488739
317,Sketch,0.8954664468765259
317,Beak,0.8902691602706909
317,Drawing,0.884006917476654
317,Water bird,0.8763991594314575
317,Mallard,0.8339961767196655
317,Illustration,0.7593508362770081
317,"Ducks, geese and swans",0.7514581084251404
317,Waterfowl,0.6635975241661072
318,Sketch,0.9149593114852905
318,Drawing,0.9019688367843628
318,Bird,0.8876944780349731
318,Duck,0.8605783581733704
318,Beak,0.8362995982170105
318,Water bird,0.8181939125061035
318,Illustration,0.7379721999168396
318,Line art,0.6983447670936584
318,Mallard,0.6437005400657654
318,Goose,0.6087132096290588
319,Duck,0.935784101486206
319,Bird,0.9299562573432922
319,Sketch,0.8922843337059021
319,Drawing,0.8914015889167786
319,Beak,0.8856636881828308
319,Water bird,0.8788800835609436
319,Illustration,0.7593508362770081
319,"Ducks, geese and swans",0.7447428107261658
319,Mallard,0.7361742854118347
319,Line art,0.6889951825141907
320,Bird,0.9614297747612
320,Beak,0.9305460453033447
320,Drawing,0.8990498781204224
320,Sketch,0.8868975043296814
320,Duck,0.8573641777038574
320,Water bird,0.8181939125061035
320,Illustration,0.7639288306236267
320,Line art,0.610283613204956
320,"Ducks, geese and swans",0.6063289046287537
320,Mallard,0.5884808897972107
321,Bird,0.9242724776268005
321,Drawing,0.8914015889167786
321,Duck,0.8911738395690918
321,Sketch,0.8802785277366638
321,Beak,0.8682138323783875
321,Water bird,0.8419116139411926
321,Illustration,0.7379721999168396
321,"Ducks, geese and swans",0.695095956325531
321,Goose,0.6638059020042419
321,Neck,0.599070131778717
322,Drawing,0.9096550345420837
322,Sketch,0.8912155628204346
322,Bird,0.8502740263938904
322,Beak,0.8305923342704773
322,Line art,0.7922742366790771
322,Water bird,0.7318434715270996
322,Illustration,0.7316700220108032
322,Duck,0.7058894038200378
322,Neck,0.599070131778717
322,Goose,0.5989150404930115
323,Bird,0.9380145072937012
323,Duck,0.906507134437561
323,Beak,0.8856636881828308
323,Drawing,0.8778477311134338
323,Sketch,0.8628258109092712
323,Water bird,0.8613618016242981
323,Illustration,0.8043836355209351
323,"Ducks, geese and swans",0.7188289761543274
323,Goose,0.6919047832489014
323,Neck,0.599070131778717
324,Bird,0.9197468757629395
324,Beak,0.9155755043029785
324,Drawing,0.8929751515388489
324,Sketch,0.8628258109092712
324,Duck,0.8195725083351135
324,Illustration,0.7932002544403076
324,Water bird,0.771203339099884
324,Line art,0.6826000213623047
324,Goose,0.5834057331085205
324,Wildlife,0.5761504173278809
325,Bird,0.8981608152389526
325,Head,0.8762359619140625
325,Drawing,0.8702816367149353
325,Sketch,0.8554063439369202
325,Beak,0.8249435424804688
325,Illustration,0.7932002544403076
325,Line art,0.761725902557373
325,Water bird,0.7466067671775818
325,Duck,0.7058894038200378
325,Neck,0.599070131778717
326,Bird,0.9322436451911926
326,Beak,0.8682138323783875
326,Drawing,0.8553162813186646
326,Sketch,0.8297426104545593
326,Illustration,0.7868800759315491
326,Water bird,0.7184364795684814
326,Line art,0.7044222354888916
326,Duck,0.6912959814071655
326,Art,0.502187192440033
327,Bird,0.9356957674026489
327,Beak,0.8998681306838989
327,Head,0.8762359619140625
327,Drawing,0.8343995213508606
327,Illustration,0.829906702041626
327,Duck,0.8293142914772034
327,Sketch,0.8030468821525574
327,Water bird,0.7929567694664001
327,Line art,0.6556150913238525
327,"Ducks, geese and swans",0.5932148694992065
328,Bird,0.9107030630111694
328,Head,0.8762359619140625
328,Duck,0.8605783581733704
328,Drawing,0.8541450500488281
328,Water bird,0.8349789381027222
328,Beak,0.8193442821502686
328,Sketch,0.8177047967910767
328,Illustration,0.8162259459495544
328,"Ducks, geese and swans",0.6530082821846008
328,Line art,0.6261114478111267
329,Bird,0.9107030630111694
329,Beak,0.8879519701004028
329,Drawing,0.8702816367149353
329,Illustration,0.8183640241622925
329,Sketch,0.814556896686554
329,Line art,0.7855082750320435
329,Duck,0.7820361852645874
329,Water bird,0.7379881143569946
329,Flightless bird,0.6349535584449768
329,Black-and-white,0.5640789866447449
330,Head,0.8901773691177368
330,Line art,0.8576390147209167
330,Drawing,0.849298357963562
330,Illustration,0.8243914246559143
330,Bird,0.8092820048332214
330,Sketch,0.7960912585258484
330,Loon,0.7926592826843262
330,Beak,0.7294347882270813
330,Water bird,0.6262991428375244
330,Duck,0.610986590385437
331,Bird,0.9614297747612
331,Beak,0.9155755043029785
331,Loon,0.9048746824264526
331,Illustration,0.829906702041626
331,Water bird,0.8109453320503235
331,Drawing,0.7984194755554199
331,Line art,0.7966971397399902
331,Duck,0.7844610214233398
331,Sketch,0.7341562509536743
331,"Ducks, geese and swans",0.6037610173225403
332,Drawing,0.849298357963562
332,Line art,0.8095661997795105
332,Sketch,0.7906739115715027
332,Illustration,0.7901084423065186
332,Bird,0.7227821946144104
332,Hand,0.7216579914093018
332,Duck,0.6836242079734802
332,Water bird,0.6406444311141968
332,Artwork,0.5229488015174866
332,Art,0.502187192440033
333,Bird,0.9197468757629395
333,Head,0.8901773691177368
333,Drawing,0.8641695380210876
333,Beak,0.847931444644928
333,Illustration,0.8316443562507629
333,Flightless bird,0.8285125494003296
333,Duck,0.8134697675704956
333,Line art,0.8053411841392517
333,Sketch,0.7691105008125305
333,Water bird,0.7545939087867737
334,Bird,0.9118351340293884
334,Head,0.8842743635177612
334,Drawing,0.8805356025695801
334,Beak,0.8682138323783875
334,Illustration,0.8411677479743958
334,Flightless bird,0.8326411247253418
334,Line art,0.831735372543335
334,Duck,0.8293142914772034
334,Sketch,0.814556896686554
334,Water bird,0.7893232107162476
335,Bird,0.956186056137085
335,Duck,0.955637514591217
335,Beak,0.924282431602478
335,Flightless bird,0.898745596408844
335,Water bird,0.8845047354698181
335,Head,0.8842743635177612
335,Drawing,0.844169020652771
335,"Ducks, geese and swans",0.8251096606254578
335,Illustration,0.7799686789512634
335,Waterfowl,0.7384051084518433
336,Duck,0.9469271898269653
336,Bird,0.9197468757629395
336,Water bird,0.8772311806678772
336,Head,0.8762359619140625
336,Drawing,0.8750816583633423
336,Illustration,0.8281203508377075
336,Beak,0.8268205523490906
336,Sketch,0.814556896686554
336,"Ducks, geese and swans",0.7875421047210693
336,Waterfowl,0.6760664582252502
337,Flightless bird,0.9754772782325745
337,Bird,0.9669761657714844
337,Beak,0.944757878780365
337,Duck,0.9002814888954163
337,Head,0.8762359619140625
337,Drawing,0.8266866207122803
337,Water bird,0.7929567694664001
337,Illustration,0.7762597799301147
337,Emu,0.7478313446044922
337,Ratite,0.6928281188011169
338,Duck,0.9419370889663696
338,Bird,0.928816020488739
338,Beak,0.8998681306838989
338,Water bird,0.8829197287559509
338,Head,0.8762359619140625
338,Drawing,0.8609514236450195
338,Illustration,0.8577896952629089
338,Flightless bird,0.8326411247253418
338,"Ducks, geese and swans",0.7972744703292847
338,Line art,0.7809068560600281
339,Head,0.8984001874923706
339,Drawing,0.8652172088623047
339,Illustration,0.8588950634002686
339,Duck,0.8071597814559937
339,Bird,0.8027071952819824
339,Sketch,0.7960912585258484
339,Water bird,0.7596083283424377
339,Beak,0.7480664849281311
339,Line art,0.7247785329818726
339,Flightless bird,0.692573070526123
340,Bird,0.901602566242218
340,Head,0.8947408199310303
340,Drawing,0.8865323662757874
340,Duck,0.8772730827331543
340,Flightless bird,0.8568771481513977
340,Beak,0.8518862128257751
340,Illustration,0.8454303741455078
340,Sketch,0.8080776333808899
340,Water bird,0.7643987536430359
340,Line art,0.7162227630615234
341,Bird,0.928816020488739
341,Head,0.8984001874923706
341,Flightless bird,0.8744413256645203
341,Beak,0.8724517226219177
341,Duck,0.8438889384269714
341,Drawing,0.8401148915290833
341,Illustration,0.8262828588485718
341,Water bird,0.7571303248405457
341,Sketch,0.7119176983833313
341,"Ducks, geese and swans",0.6259902119636536
342,Head,0.9039563536643982
342,Drawing,0.8564721941947937
342,Illustration,0.8204352259635925
342,Flightless bird,0.7932791113853455
342,Beak,0.7645644545555115
342,Bird,0.7490146160125732
342,Sketch,0.7392742037773132
342,Duck,0.6674554944038391
342,Line art,0.633745551109314
342,Art,0.6253476738929749
343,Head,0.9014164209365845
343,Drawing,0.8576133251190186
343,Beak,0.847931444644928
343,Bird,0.8350786566734314
343,Illustration,0.8204352259635925
343,Duck,0.8071597814559937
343,Flightless bird,0.7766391634941101
343,Sketch,0.753728449344635
343,Water bird,0.7466067671775818
343,Goose,0.6600205302238464
344,Duck,0.9668304324150085
344,Bird,0.9438916444778442
344,Beak,0.9212989211082458
344,Water bird,0.9060068726539612
344,Head,0.8947408199310303
344,Drawing,0.8881813287734985
344,"Ducks, geese and swans",0.8670269846916199
344,Illustration,0.8349826335906982
344,Goose,0.8119553923606873
344,Sketch,0.7906739115715027
345,Flightless bird,0.9620368480682373
345,Head,0.9061321020126343
345,Bird,0.901602566242218
345,Emu,0.8776214718818665
345,Beak,0.8724517226219177
345,Drawing,0.844169020652771
345,Duck,0.8385607004165649
345,Illustration,0.8093699216842651
345,Ratite,0.8046326637268066
345,Sketch,0.731535792350769
346,Flightless bird,0.9092549085617065
346,Head,0.8947408199310303
346,Drawing,0.8929751515388489
346,Illustration,0.8680011630058289
346,Sketch,0.8489958047866821
346,Bird,0.8172081112861633
346,Beak,0.7772983312606812
346,Emu,0.7237263321876526
346,Black-and-white,0.6834213137626648
346,Art,0.6772549152374268
347,Duck,0.9228538870811462
347,Head,0.8947408199310303
347,Drawing,0.8787521123886108
347,Beak,0.8745989799499512
347,Bird,0.8645700216293335
347,Water bird,0.8407868146896362
347,Illustration,0.8396783471107483
347,Flightless bird,0.8366544842720032
347,Sketch,0.8030468821525574
347,"Ducks, geese and swans",0.7564530372619629
348,Head,0.8842743635177612
348,Illustration,0.864128828048706
348,Drawing,0.8553162813186646
348,Duck,0.8490628004074097
348,Bird,0.8172081112861633
348,Water bird,0.771203339099884
348,Sketch,0.7582741975784302
348,Flightless bird,0.7411376237869263
348,Beak,0.7406601905822754
348,Black-and-white,0.6834213137626648
349,Duck,0.9649902582168579
349,Head,0.8947408199310303
349,Water bird,0.8876261711120605
349,Drawing,0.8731912970542908
349,Bird,0.8462278246879578
349,Sketch,0.8326247334480286
349,Illustration,0.8262828588485718
349,"Ducks, geese and swans",0.8201408386230469
349,Beak,0.8064273595809937
349,Mallard,0.72770094871521
350,Drawing,0.8814151287078857
350,Bird,0.8781585097312927
350,Beak,0.8579056262969971
350,Flightless bird,0.8568771481513977
350,Illustration,0.856663167476654
350,Duck,0.7868558764457703
350,Sketch,0.7752808928489685
350,Water bird,0.7032330632209778
350,Black-and-white,0.6834213137626648
350,Art,0.655128538608551
351,Flightless bird,0.9350121021270752
351,Head,0.8984001874923706
351,Bird,0.8981608152389526
351,Drawing,0.8898040056228638
351,Duck,0.8728761672973633
351,Beak,0.8619838953018188
351,Illustration,0.8093699216842651
351,Sketch,0.7772866487503052
351,Water bird,0.7596083283424377
351,Black-and-white,0.6834213137626648
352,Drawing,0.9076038002967834
352,Illustration,0.8651214241981506
352,Sketch,0.8640356659889221
352,Beak,0.7736648917198181
352,Duck,0.7474665641784668
352,Bird,0.739904522895813
352,Line art,0.7191019654273987
352,Water bird,0.6406444311141968
352,Art,0.6253476738929749
352,Flightless bird,0.5136758685112
353,Flightless bird,0.9442843794822693
353,Duck,0.9368228912353516
353,Bird,0.9186168909072876
353,Beak,0.8926171064376831
353,Head,0.8762359619140625
353,Drawing,0.8750816583633423
353,Water bird,0.8275633454322815
353,Illustration,0.8243914246559143
353,"Ducks, geese and swans",0.7663543224334717
353,Sketch,0.7648624777793884
354,Flightless bird,0.9550039768218994
354,Bird,0.9027457237243652
354,Drawing,0.8997865319252014
354,Beak,0.8834025263786316
354,Head,0.8762359619140625
354,Illustration,0.8093699216842651
354,Sketch,0.804740846157074
354,Duck,0.7474665641784668
354,Black-and-white,0.6834213137626648
354,Water bird,0.6262991428375244
355,Flightless bird,0.9168057441711426
355,Drawing,0.874141275882721
355,Bird,0.8581704497337341
355,Duck,0.8473548293113708
355,Beak,0.8459697961807251
355,Illustration,0.8017492890357971
355,Sketch,0.7670003771781921
355,Water bird,0.7219408750534058
355,Black-and-white,0.6834213137626648
355,"Ducks, geese and swans",0.6187916398048401
356,Drawing,0.8856976628303528
356,Duck,0.8801437616348267
356,Beak,0.847931444644928
356,Illustration,0.8411677479743958
356,Bird,0.8248386979103088
356,Sketch,0.801335334777832
356,Flightless bird,0.7481446266174316
356,Black-and-white,0.7436744570732117
356,Water bird,0.7318434715270996
356,Art,0.6253476738929749
357,Flightless bird,0.9772818088531494
357,Bird,0.9299562573432922
357,Drawing,0.8848559260368347
357,Beak,0.8619838953018188
357,Duck,0.7892214059829712
357,Emu,0.7883345484733582
357,Illustration,0.7762597799301147
357,Ratite,0.7512166500091553
357,Sketch,0.7392742037773132
357,Dodo,0.7183247804641724
358,Drawing,0.8983084559440613
358,Sketch,0.8437027931213379
358,Illustration,0.8204352259635925
358,Flightless bird,0.8153805136680603
358,Beak,0.7199515104293823
358,Bird,0.703887403011322
358,Duck,0.6796881556510925
358,Art,0.6253476738929749
358,Line art,0.5936556458473206
358,Water bird,0.5157579183578491
359,Head,0.8762359619140625
359,Drawing,0.8731912970542908
359,Illustration,0.8396783471107483
359,Sketch,0.8064176440238953
359,Art,0.6946530342102051
359,Black-and-white,0.6834213137626648
359,Duck,0.6716059446334839
359,Beak,0.5981488823890686
359,Water bird,0.5707064270973206
359,Line art,0.5121908187866211
